date,Revenue,COGS,total_quantity,avg_unit_price,total_discount,unique_items,order_count,unique_customers,unique_zips,orders_payment_apple_pay,orders_payment_bank_transfer,orders_payment_cod,orders_payment_credit_card,orders_payment_paypal,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,orders_status_cancelled,orders_status_created,orders_status_delivered,orders_status_paid,orders_status_returned,orders_status_shipped,orders_region_Central,orders_region_East,orders_region_West,total_payment_value,avg_installments,total_shipping_fee,avg_delivery_days,return_quantity,refund_amount,returns_reason_changed_mind,returns_reason_defective,returns_reason_late_delivery,returns_reason_not_as_described,returns_reason_wrong_size,avg_rating,total_reviews,total_sessions,total_unique_visitors,total_page_views,avg_bounce_rate,avg_session_duration_sec,traffic_sessions_direct,traffic_sessions_email_campaign,traffic_sessions_organic_search,traffic_sessions_paid_search,traffic_sessions_referral,traffic_sessions_social_media,max_discount_value,has_stackable,avg_min_order_value,active_promos_count,promo_categories_covered,promo_type_percentage,promo_type_fixed,promo_channel_email,promo_channel_online,promo_channel_all_channels,promo_channel_in_store,promo_channel_social_media,total_stock_on_hand,total_units_received,avg_stockout_days,avg_days_of_supply,avg_fill_rate,avg_sell_through_rate,items_stockout,items_overstock,items_reorder,new_customers_count,new_cust_acq_direct,new_cust_acq_email_campaign,new_cust_acq_organic_search,new_cust_acq_paid_search,new_cust_acq_referral,new_cust_acq_social_media,new_cust_age_18-24,new_cust_age_25-34,new_cust_age_35-44,new_cust_age_45-54,new_cust_age_55+,new_cust_gen_Female,new_cust_gen_Male,new_cust_gen_Non-binary,avg_product_price,avg_product_cogs,unique_colors,unique_sizes,qty_category_Casual,qty_category_GenZ,qty_category_Outdoor,qty_category_Streetwear,qty_segment_Activewear,qty_segment_All-weather,qty_segment_Balanced,qty_segment_Everyday,qty_segment_Performance,qty_segment_Premium,qty_segment_Standard,qty_segment_Trendy
2012-08-17,4089284.05,3238908.92,768,5167.659133,0,123,158,158,156,14,8,26,82,28,63,78,17,14,17,40,29,19,39,11,2,134,2,6,3,49,75,34,4089284.05,3.601265823,824,4.398601399,37,99923.97,4,2,2,1,5,4.210526316,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,5158.436921,4070.993627,10,4,14,56,263,435,245,14,116,182,121,18,16,56
2012-08-18,3450015.71,2808916.94,640,5700.901918,0,113,135,135,131,17,1,16,82,19,48,71,16,15,15,37,33,12,23,6,2,112,4,7,4,38,59,38,3450015.71,3.311111111,491.02,4.723577236,39,217724.8,2,8,1,2,4,3.865384615,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,7,0,1,1,3,1,1,2,2,3,0,0,2,5,0,5682.957166,4613.776832,10,4,12,29,235,364,222,12,97,187,68,13,12,29
2012-08-19,3904300.93,3006801.4,865,4667.971713,0,107,158,156,150,18,9,17,99,15,65,66,27,11,23,42,40,18,24,10,1,134,1,7,5,41,89,28,3904300.93,3.430379747,770.66,4.51369863,36,202280.82,2,4,0,5,4,4.136363636,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,4,0,0,0,0,1,3,1,1,0,1,1,3,1,0,4667.41959,3623.352314,10,4,5,22,441,397,402,5,83,199,115,39,0,22
2012-08-20,3541027.32,2827038.81,796,4568.5525,0,107,158,157,153,17,9,21,89,22,70,67,21,14,17,49,34,15,29,17,3,123,3,7,5,52,73,33,3541027.32,3.689873418,791.65,4.681481481,62,239785.46,4,2,2,1,8,4.054054054,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4557.491011,3673.770364,10,4,33,39,348,376,304,33,43,255,65,44,13,39
2012-08-21,4147483.23,3364364.64,851,4864.754309,0,125,172,172,171,17,9,31,90,25,66,75,31,14,19,46,34,23,36,19,1,132,5,14,1,49,81,42,4147483.23,3.465116279,774.64,4.448979592,38,171977.21,2,5,1,2,6,4.166666667,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,5,0,0,1,3,0,1,0,2,2,1,0,2,3,0,4864.819236,3957.19538,10,4,15,53,307,476,246,15,80,275,108,61,13,53
2012-08-22,4597682.81,3562468.33,925,4992.20535,0,122,185,184,178,22,10,26,106,21,81,86,18,11,30,50,32,18,44,18,3,148,6,8,2,55,83,47,4597682.81,3.837837838,914.24,4.474683544,28,136318.88,2,4,1,1,4,4.294117647,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,3,0,1,1,0,1,0,1,0,1,1,0,2,1,0,4983.232044,3889.060531,10,4,8,51,364,502,321,8,133,284,77,43,8,51
2012-08-23,5478869.55,4195738.04,1107,4776.722257,0,133,231,228,223,22,8,41,116,44,96,93,42,15,40,58,58,19,41,21,3,185,6,11,5,67,108,56,5478869.55,3.246753247,1353.56,4.512437811,39,134683.32,1,1,0,6,6,3.882352941,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,3,1,0,1,0,0,1,1,1,0,0,1,2,1,0,4777.095026,3668.224669,10,4,22,49,487,549,458,22,123,317,90,29,19,49
2012-08-24,4637850.57,3632210.67,973,4946.093641,0,138,196,195,185,22,9,27,115,23,77,91,28,12,22,57,48,25,32,22,1,159,4,7,3,56,101,39,4637850.57,3.229591837,1039.22,4.461538462,39,124958.08,4,4,2,2,4,4.095238095,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,4,0,1,2,0,0,1,0,1,1,0,2,1,3,0,4948.359439,3865.28441,10,4,12,47,388,526,353,12,99,331,81,35,15,47
2012-08-25,3589566.28,2784342.75,701,5283.974331,0,106,141,138,136,13,5,20,79,24,49,66,26,8,10,46,32,18,27,16,2,114,3,5,1,33,76,32,3589566.28,3.624113475,578.94,4.616666667,35,152437.18,2,4,3,2,5,4.12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,5258.129093,4164.271539,10,4,6,9,258,428,230,6,97,241,79,28,11,9
2012-08-26,4280204.53,3476942.48,842,5131.127127,0,112,164,161,159,15,6,32,81,30,68,73,23,15,16,47,32,18,36,12,1,135,3,11,2,51,76,37,4280204.53,3.115853659,786.61,4.547297297,31,161977.42,5,5,2,0,2,3.757575758,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,3,1,0,1,1,0,0,1,1,0,0,1,0,3,0,5126.3005,4123.402188,10,4,7,28,356,451,315,7,79,233,131,41,8,28
2012-08-27,3038895.84,2365260.68,632,4825.901569,0,98,137,136,134,16,7,20,75,19,54,61,22,6,17,41,29,15,29,12,2,106,4,11,2,33,75,29,3038895.84,3.306569343,636.48,4.058823529,30,81683.89,3,3,0,2,2,3.84375,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,5,0,0,2,1,2,0,1,1,2,1,0,1,4,0,4825.791271,3732.181113,10,4,10,24,255,343,237,10,47,179,99,18,18,24
2012-08-28,9508676.62,7439851.59,2016,4641.662455,0,180,391,390,374,37,15,51,228,60,165,170,56,19,54,110,86,43,79,34,4,316,5,22,10,91,198,102,9508676.62,3.416879795,2223.68,4.528735632,32,172200.33,4,2,2,2,1,3.470588235,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,2,0,1,0,1,0,0,0,0,1,0,1,0,2,0,4652.825656,3644.823692,10,4,36,89,945,946,844,36,237,453,232,101,24,89
2012-08-29,9260558.32,7336294.54,2026,4658.234422,0,185,382,377,364,47,11,58,222,44,149,181,52,25,39,131,78,37,72,40,5,296,9,25,7,104,178,100,9260558.32,3.342931937,1676.78,4.469512195,26,159355.52,2,3,3,1,3,3.955555556,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4655.164481,3705.541205,10,4,49,73,953,951,893,49,202,500,213,60,36,73
2012-08-30,10086534.1,7950911.72,2057,4842.859626,0,181,403,400,389,53,23,48,212,67,160,185,58,38,50,114,78,33,90,45,7,322,8,17,4,115,178,110,10086534.1,3.677419355,1831.47,4.583090379,39,175510.41,1,2,1,3,7,4.051282051,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23698,8796,1.017721519,93.25316456,0.966074937,0.243548101,264,235,0,3,1,0,0,0,1,1,1,0,2,0,0,2,1,0,4848.856073,3781.463705,10,4,35,92,839,1091,744,35,176,638,237,95,40,92
2012-08-31,9104678.52,7277460.12,1992,4514.515654,0,182,393,389,381,36,15,55,228,59,152,190,51,36,49,111,81,31,85,41,8,305,8,19,12,110,178,105,9104678.52,3.363867684,2078.56,4.431547619,36,115475.02,0,2,0,3,7,3.923076923,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,8,0,3,3,0,0,2,1,4,1,2,0,5,3,0,4512.323071,3611.080291,10,4,55,119,843,975,718,55,177,481,282,125,35,119
2012-09-01,8560208.92,6738335.17,1829,4712.471385,0,157,341,337,327,38,16,48,191,48,140,146,55,33,42,88,65,40,73,28,7,269,8,20,9,107,152,82,8560208.92,3.483870968,1447.83,4.516778523,27,232778.57,0,2,0,2,4,3.769230769,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,2,0,0,1,0,0,1,1,0,0,1,0,1,1,0,4710.567371,3704.499053,10,4,11,78,769,971,689,11,232,461,251,80,27,78
2012-09-02,2587099.44,1946097.28,495,5473.739386,0,82,106,105,101,13,7,11,61,14,51,38,17,9,15,27,20,11,24,8,0,87,3,5,3,34,43,29,2587099.44,3.575471698,421.24,4.421052632,29,144746.47,1,1,1,1,3,4.266666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,1,0,1,0,1,0,0,2,1,0,1,1,1,5468.605772,4180.750728,10,4,6,38,207,244,185,6,74,119,40,22,11,38
2012-09-03,3865505.01,3063431.08,752,5146.483916,0,115,147,147,143,14,6,15,84,28,56,65,26,10,18,41,41,15,22,12,1,118,2,13,1,39,74,34,3865505.01,3.455782313,693.73,4.537878788,34,225389.39,2,5,0,0,4,3.657142857,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,5,0,1,3,0,1,0,1,0,2,0,2,2,3,0,5115.894793,4103.266767,10,4,24,26,306,396,259,24,109,215,46,47,26,26
2012-09-04,3645749.44,2876968.79,672,5491.700719,0,105,147,147,147,17,7,19,86,18,65,68,14,10,12,38,36,23,28,11,1,127,1,6,1,41,71,35,3645749.44,3.931972789,633.54,4.552238806,45,171376.43,1,2,1,6,4,3.78,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,0,1,1,1,0,0,1,1,0,1,3,0,0,5503.1347,4359.655951,10,4,3,23,255,391,222,3,113,186,89,33,3,23
2012-09-05,2398185.51,1966376.48,438,5459.206495,0,76,87,87,87,12,3,9,47,16,41,37,9,5,9,25,20,12,16,8,2,66,4,5,2,18,49,20,2398185.51,3.505747126,403.95,4.589041096,44,196717.07,4,1,1,1,3,4.222222222,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,1,0,1,0,1,1,1,0,0,1,2,1,0,5445.057067,4435.959555,10,4,0,20,192,226,163,0,79,125,16,29,6,20
2012-09-06,2858227.37,2147909.96,636,4742.873066,0,87,119,119,116,13,8,20,68,10,40,59,20,14,14,31,22,12,26,9,0,93,4,12,1,34,55,30,2858227.37,3.773109244,501.3,4.924528302,16,82635.49,2,4,0,0,1,3.852941176,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,4,1,1,1,0,0,1,1,2,1,0,0,2,2,0,4762.39945,3564.324674,10,4,18,43,336,239,323,18,77,134,26,13,2,43
2012-09-07,3282753.8,2580035.06,675,5009.653487,0,105,139,136,134,12,6,19,82,20,62,56,21,9,15,51,29,8,27,18,2,102,4,11,2,27,77,35,3282753.8,3.438848921,602.03,4.417391304,14,40420.24,0,0,2,0,4,3.72972973,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,2,0,0,1,0,0,1,0,0,0,1,1,0,2,0,5004.981878,3856.951853,10,4,10,14,304,347,279,10,82,207,53,25,5,14
2012-09-08,3666204.89,2804001.32,637,5699.110216,0,96,130,130,128,12,8,18,62,30,45,70,15,14,20,34,31,10,21,10,1,110,1,7,1,35,63,32,3666204.89,3.269230769,684.05,4.669491525,23,79984.97,1,2,1,1,2,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5687.733008,4326.846197,10,4,11,42,227,357,193,11,115,192,47,34,3,42
2012-09-09,4458501.42,3589475.8,882,5032.043,0,132,170,169,164,18,9,18,92,33,72,67,31,16,22,56,38,12,26,10,2,143,6,7,2,42,77,51,4458501.42,3.464705882,768.79,4.296052632,35,126433.07,2,1,2,4,8,3.310344828,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,5,0,1,2,0,0,2,1,1,1,1,1,3,2,0,5030.616321,3958.74417,10,4,18,41,407,416,352,18,108,234,55,55,19,41
2012-09-10,4548962.79,3517300.88,969,4787.199231,0,126,186,185,181,12,3,25,117,29,72,85,29,16,19,56,49,18,28,9,1,154,6,13,3,35,90,61,4548962.79,3.338709677,954.27,4.311764706,38,112120.33,4,2,0,2,6,4.068181818,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,0,2,0,0,1,0,2,0,1,0,3,0,0,4785.827429,3739.323238,10,4,14,54,482,419,418,14,110,219,87,64,3,54
2012-09-11,4021565.55,3264364.41,644,6034.786549,0,107,129,128,127,15,5,22,70,17,53,57,19,10,11,51,25,8,24,7,0,110,3,7,2,44,59,26,4021565.55,3.263565891,525.16,4.56302521,34,116393.72,2,2,1,1,8,4.032258065,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,7,0,1,1,0,0,5,0,3,0,2,2,3,4,0,6037.231755,4915.915678,10,4,25,19,222,378,176,25,139,188,40,46,11,19
2012-09-12,3335978.29,2673690.65,598,5403.744833,0,87,108,108,106,8,1,14,64,21,42,49,17,10,15,33,22,12,16,5,2,96,1,4,0,22,57,29,3335978.29,3.148148148,533.69,4.3,26,133159.78,4,3,1,1,2,3.708333333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,4,1,0,0,3,0,0,1,1,1,1,0,3,1,0,5402.367728,4322.125382,10,4,6,30,250,312,223,6,63,195,47,27,7,30
2012-09-13,2609609.29,2103806.97,561,4795.639457,0,98,116,115,110,16,10,16,63,11,46,48,22,11,16,34,24,12,19,9,2,91,2,10,2,33,57,26,2609609.29,3.879310345,501.34,4.349514563,42,168681.59,4,3,1,0,9,3.677419355,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,1,1,1,0,0,0,0,1,0,2,0,2,1,0,4815.168883,3832.838721,10,4,9,25,277,250,233,9,65,133,35,44,17,25
2012-09-14,3729228.43,2835412.27,694,5433.825068,0,97,136,136,131,11,7,23,77,18,53,64,19,6,18,46,34,13,19,13,1,103,4,10,5,44,70,22,3729228.43,3.816176471,464.14,4.457627119,36,96972.85,4,0,2,4,5,4.487804878,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,5,0,0,4,0,0,1,2,0,1,1,1,2,2,1,5430.668871,4139.21554,10,4,8,59,221,406,215,8,93,216,78,6,19,59
2012-09-15,3605125.64,2849539.9,723,4854.809934,0,114,131,128,124,8,4,21,71,27,62,51,18,12,19,34,32,10,24,13,1,107,2,5,3,46,55,30,3605125.64,3.717557252,491.45,4.356521739,41,147446.43,4,1,3,2,7,3.880952381,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,6,2,1,0,2,0,1,2,1,2,1,0,3,3,0,4853.317084,3829.908364,10,4,24,6,353,340,322,24,94,170,76,31,0,6
2012-09-16,4452012.44,3561492.95,844,5189.646786,0,122,174,173,169,23,8,27,85,31,61,81,32,13,25,33,48,16,39,16,2,131,6,14,5,51,73,50,4452012.44,3.436781609,977.73,4.36,24,94477.1,1,1,1,1,7,4.097560976,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,4,0,1,0,3,0,0,1,2,1,0,0,2,2,0,5192.243482,4143.335701,10,4,16,20,376,432,339,16,114,276,27,37,15,20
2012-09-17,4811788.67,3932069.23,1027,4876.127872,0,146,206,206,200,12,10,37,128,19,81,101,24,14,31,58,43,22,38,17,3,169,3,9,5,57,94,55,4811788.67,3.203883495,818.72,4.366120219,17,105194.93,3,1,1,0,4,3.916666667,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,1,0,1,0,1,2,0,0,0,1,1,2,0,4877.751467,3992.543339,10,4,19,41,516,451,443,19,106,239,75,73,31,41
2012-09-18,5078878.07,4123200.89,894,5424.577711,0,117,181,180,172,15,6,29,104,27,74,77,30,15,23,66,29,23,25,14,0,146,4,14,3,56,95,30,5078878.07,3.370165746,877.61,4.809815951,33,203736.07,1,2,0,1,7,3.9375,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5417.92429,4414.20845,10,4,5,21,349,519,281,5,140,275,94,68,10,21
2012-09-19,3680241.62,3014323.76,790,4740.661646,0,106,147,147,144,16,12,16,84,19,50,69,28,11,19,47,34,6,30,11,2,118,3,10,3,37,70,40,3680241.62,3.455782313,647.73,4.534351145,40,160115.02,1,4,0,4,12,3.866666667,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,8,0,0,2,2,2,2,0,3,3,1,1,4,4,0,4739.786738,3816.007487,10,4,11,34,377,368,342,11,96,188,71,35,13,34
2012-09-20,3763143.75,3080273.62,787,4669.620169,0,115,159,158,155,14,7,28,85,25,65,64,30,11,21,41,34,13,39,14,1,130,4,5,5,44,74,41,3763143.75,3.48427673,916.49,4.535714286,25,97961.8,3,1,1,2,6,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,7,0,2,2,0,1,2,0,1,4,2,0,2,5,0,4670.647137,3780.958706,10,4,2,36,375,374,311,2,116,165,75,64,18,36
2012-09-21,3943768.14,2978697.93,745,5289.453665,0,112,148,147,144,13,10,24,77,24,53,71,24,10,22,40,35,19,22,12,1,120,5,9,1,50,69,29,3943768.14,3.344594595,637.59,4.292307692,27,99439.05,3,0,0,1,6,3.825,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5290.869091,4017.737172,10,4,28,35,297,385,265,28,96,199,83,32,7,35
2012-09-22,3872374.03,3011266.74,799,4873.729301,0,109,161,158,154,19,9,20,88,25,76,65,20,10,22,41,38,12,38,13,1,134,7,4,2,33,76,52,3872374.03,3.670807453,986.15,4.65,36,212802.95,2,3,2,2,3,3.967741935,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,1,2,0,0,0,0,1,1,0,1,1,2,0,4872.662146,3798.774629,10,4,15,26,411,347,365,15,114,182,43,46,8,26
2012-09-23,4118299.54,3294951.2,838,5043.888667,0,116,178,177,174,16,6,29,101,26,69,83,26,7,24,51,45,20,31,13,3,145,3,13,1,50,86,42,4118299.54,3.303370787,720.4,4.761006289,19,85734.4,1,4,0,2,4,3.914285714,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,5,0,2,1,2,0,0,2,0,0,3,0,4,0,1,5035.752815,4002.401593,10,4,15,46,411,366,342,15,110,162,67,69,27,46
2012-09-24,5733263.53,4585762.62,1139,5140.770221,0,152,244,243,238,18,14,35,129,48,86,129,29,22,43,70,46,20,43,24,3,183,5,22,7,59,115,70,5733263.53,3.586065574,1122.8,4.528301887,27,111658.6,2,2,1,1,5,4.025,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,6,0,0,3,0,0,3,0,2,2,1,1,4,1,1,5150.93043,4137.366625,10,4,14,25,518,582,433,14,133,343,89,85,17,25
2012-09-25,5639897.53,4502395.62,1245,4504.010766,0,141,244,244,235,21,11,31,141,40,101,99,44,26,30,71,64,21,32,17,1,201,7,9,9,71,114,59,5639897.53,3.606557377,1397.71,4.584474886,38,208952.12,4,1,3,2,4,4.09375,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,9,0,1,1,3,2,2,2,3,1,1,2,4,4,1,4496.624019,3541.283141,10,4,21,58,622,544,528,21,108,330,90,94,16,58
2012-09-26,4592282.59,3670417.04,954,4651.856549,0,132,200,198,195,17,9,27,116,31,83,84,33,23,23,53,34,24,43,18,1,162,3,11,5,56,83,61,4592282.59,3.24,941.91,4.449438202,49,294479.38,2,4,1,4,6,4.166666667,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,5,0,0,1,0,1,3,0,2,0,1,2,3,1,1,4658.707502,3702.552345,10,4,14,53,424,463,345,14,95,236,112,79,20,53
2012-09-27,7556892.66,6017108.13,1744,4325.286391,0,165,349,344,333,28,20,46,198,57,162,137,50,28,40,119,58,34,70,32,1,278,9,22,7,85,153,111,7556892.66,3.014326648,1984.51,4.283387622,24,72123.44,3,2,0,0,2,3.967741935,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,1,0,0,1,0,1,1,1,1,0,0,1,2,0,4328.77509,3434.612337,10,4,38,27,1003,676,869,38,170,326,170,134,10,27
2012-09-28,4892631.14,3884590.92,1107,4337.862241,0,131,216,216,207,22,9,37,117,31,87,86,43,21,26,57,56,17,39,16,5,176,4,13,2,60,95,61,4892631.14,3.00462963,1027.39,4.586387435,35,129061.22,2,2,2,3,4,3.951219512,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4324.308283,3427.397702,10,4,33,36,557,481,478,33,130,208,96,79,47,36
2012-09-29,5304374.46,4170120.63,1186,4431.822205,0,145,224,223,218,20,13,41,117,33,87,100,37,18,28,53,56,25,44,22,1,173,6,18,4,59,102,63,5304374.46,3.59375,1042.43,4.420512821,23,113451.14,0,4,0,2,7,4.060606061,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26249,11799,1.65248227,99.43026005,0.944918913,0.288847754,300,144,0,3,0,1,1,1,0,0,0,2,1,0,0,1,2,0,4424.506344,3504.639904,10,4,45,38,567,536,507,45,118,246,131,60,41,38
2012-09-30,4694379.86,3812737.52,1015,4815.499689,0,135,196,193,188,25,8,20,111,32,86,88,22,14,26,48,44,19,45,19,1,160,2,12,2,42,98,56,4694379.86,3.341836735,967.23,4.5,22,76756.34,3,0,2,1,2,3.941176471,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27519,8552,1.5,144.8525943,0.950000943,0.243614858,274,244,0,4,0,0,1,1,1,1,0,1,2,0,1,2,2,0,4813.617078,3918.246941,10,4,9,28,533,445,472,9,97,189,135,61,24,28
2012-10-01,4752532.1,3764447.04,1018,4935.300437,0,137,205,203,199,13,10,30,125,27,81,101,23,14,21,67,38,20,45,19,0,169,3,10,4,54,91,60,4752532.1,3.482926829,824.96,4.371584699,30,150480.03,1,5,0,4,2,3.96969697,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27519,8552,1.5,144.8525943,0.950000943,0.243614858,274,244,0,5,1,0,0,0,1,3,0,2,1,2,0,3,2,0,4937.809205,3926.423663,10,4,41,12,481,484,410,41,77,236,151,71,20,12
